user_id,provider_id,avg_rating,total_review_count,tag_1_text,tag_1_count,tag_2_text,tag_2_count,tag_3_text,tag_3_count,tag_4_text,tag_4_count,tag_5_text,tag_5_count
15964987,2375039,5.0,4,결과물 완성도가 높아요,3,진행 현황을 수시로 공유해요,2,응답이 빨라요,2,가격 대비 만족스러워요,1,요청사항을 정확히 반영해요,3
16767162,2209289,5.0,3,결과물 완성도가 높아요,3,작업 속도가 빨라요,3,응답이 빨라요,1,가격 대비 만족스러워요,1,응대가 친절해요,3
1663024,297166,5.0,3,,,,,,,,,,
5145769,1844558,5.0,2,응대가 친절해요,1,경험과 노하우가 많아요,1,작업 속도가 빨라요,1,요청사항을 정확히 반영해요,1,결과물 완성도가 높아요,1
6893730,2336122,5.0,1,작업 속도가 빨라요,1,경험과 노하우가 많아요,1,응대가 친절해요,1,요청사항을 정확히 반영해요,1,가격 대비 만족스러워요,1
18282442,2455051,0.0,0,,,,,,,,,,
14799779,1888790,4.5,134,경험과 노하우가 많아요,15,약속 시간을 잘 지켜요,19,가격 대비 만족스러워요,42,응답이 빨라요,26,작업 속도가 빨라요,55
15599829,2021499,4.9,94,가격 대비 만족스러워요,37,응답이 빨라요,39,결과물 완성도가 높아요,61,요청사항을 정확히 반영해요,28,응대가 친절해요,73
9693762,1223561,5.0,74,가격 대비 만족스러워요,49,응답이 빨라요,39,결과물 완성도가 높아요,41,약속 시간을 잘 지켜요,28,진행 현황을 수시로 공유해요,18
11760674,1500214,5.0,11,경험과 노하우가 많아요,1,응대가 친절해요,10,결과물 완성도가 높아요,5,가격 대비 만족스러워요,11,응답이 빨라요,2
2584145,393288,5.0,7,응대가 친절해요,5,결과물 완성도가 높아요,2,가격 대비 만족스러워요,4,응답이 빨라요,1,요청사항을 정확히 반영해요,2
6591432,1109876,4.3,6,응대가 친절해요,5,경험과 노하우가 많아요,3,요청사항을 정확히 반영해요,3,작업 속도가 빨라요,4,응답이 빨라요,3
16724421,2201840,5.0,3,가격 대비 만족스러워요,2,진행 현황을 수시로 공유해요,2,응대가 친절해요,1,작업 속도가 빨라요,1,요청사항을 정확히 반영해요,2
16047856,2097407,5.0,3,작업 속도가 빨라요,2,가격 대비 만족스러워요,1,응대가 친절해요,3,결과물 완성도가 높아요,3,,
2943581,431069,5.0,3,,,,,,,,,,
2975587,433756,5.0,2,경험과 노하우가 많아요,1,응답이 빨라요,1,작업 속도가 빨라요,1,요청사항을 정확히 반영해요,1,응대가 친절해요,1
9292262,1159628,4.0,1,응답이 빨라요,1,요청사항을 정확히 반영해요,1,작업 속도가 빨라요,1,,,,
9231572,1151385,0.0,0,,,,,,,,,,
7072049,1123393,0.0,0,,,,,,,,,,
3065830,441457,0.0,0,,,,,,,,,,
5766140,777395,4.9,215,응대가 친절해요,116,결과물 완성도가 높아요,42,가격 대비 만족스러워요,71,응답이 빨라요,78,약속 시간을 잘 지켜요,11
8649782,1083891,4.9,177,작업 속도가 빨라요,81,요청사항을 정확히 반영해요,43,경험과 노하우가 많아요,22,응대가 친절해요,140,가격 대비 만족스러워요,100
12171598,1555590,5.0,3,응대가 친절해요,2,가격 대비 만족스러워요,2,응답이 빨라요,1,작업 속도가 빨라요,1,요청사항을 정확히 반영해요,1
14824174,2104399,4.7,3,작업 속도가 빨라요,1,응대가 친절해요,3,경험과 노하우가 많아요,2,결과물 완성도가 높아요,1,응답이 빨라요,1
12273880,1571792,4.8,179,경험과 노하우가 많아요,23,상담이 자세해요,36,진행 현황을 수시로 공유해요,25,과도한 추가금이 없어요,10,요청사항을 정확히 반영해요,34
13765554,1780610,5.0,28,결과물 완성도가 높아요,18,약속 시간을 잘 지켜요,3,가격 대비 만족스러워요,13,응대가 친절해요,21,응답이 빨라요,5
15961727,2102288,5.0,24,요청사항을 정확히 반영해요,8,가격 대비 만족스러워요,9,응대가 친절해요,15,상담이 자세해요,21,약속 시간을 잘 지켜요,6
3872133,521545,4.8,18,경험과 노하우가 많아요,2,응답이 빨라요,4,가격 대비 만족스러워요,5,작업 속도가 빨라요,5,요청사항을 정확히 반영해요,3
9949993,1715471,5.0,8,작업 속도가 빨라요,2,응대가 친절해요,7,결과물 완성도가 높아요,6,약속 시간을 잘 지켜요,1,가격 대비 만족스러워요,4
10715811,2418687,5.0,2,작업 속도가 빨라요,2,진행 현황을 수시로 공유해요,1,A/S를 잘해줘요,1,응답이 빨라요,1,상담이 자세해요,2
16700487,2345164,5.0,1,진행 현황을 수시로 공유해요,1,가격 대비 만족스러워요,1,요청사항을 정확히 반영해요,1,작업 속도가 빨라요,1,결과물 완성도가 높아요,1
8049205,1016353,5.0,1,,,,,,,,,,
8049194,1016350,5.0,1,,,,,,,,,,
3953838,529662,1.0,1,,,,,,,,,,
11403149,1880916,0.0,0,,,,,,,,,,
12907482,1667607,0.0,0,,,,,,,,,,
9004873,1174124,0.0,0,,,,,,,,,,
1495891,278877,4.9,49,작업 속도가 빨라요,1,응대가 친절해요,4,결과물 완성도가 높아요,3,가격 대비 만족스러워요,4,A/S를 잘해줘요,1
6592923,1805564,0.0,0,,,,,,,,,,
18191657,2440570,5.0,3,결과물 완성도가 높아요,1,응대가 친절해요,2,상담이 자세해요,2,시세보다 저렴해요,2,약속 시간을 잘 지켜요,1
4936902,643761,3.9,30,응대가 친절해요,11,경험과 노하우가 많아요,3,작업 속도가 빨라요,3,요청사항을 정확히 반영해요,4,응답이 빨라요,7
11830396,1508516,4.3,11,응대가 친절해요,10,결과물 완성도가 높아요,2,요청사항을 정확히 반영해요,3,작업 속도가 빨라요,2,응답이 빨라요,3
7340097,934470,4.2,5,요청사항을 정확히 반영해요,1,,,,,,,,
11441135,1507240,0.0,0,,,,,,,,,,
7072489,895982,5.0,1,,,,,,,,,,
13420157,1728907,0.0,0,,,,,,,,,,
8659141,1084970,5.0,4,작업 속도가 빨라요,1,가격 대비 만족스러워요,1,응대가 친절해요,1,경험과 노하우가 많아요,1,요청사항을 정확히 반영해요,1
12697787,1640004,5.0,2,결과물 완성도가 높아요,1,응답이 빨라요,1,가격 대비 만족스러워요,2,응대가 친절해요,2,,
9150494,1140966,5.0,2,응대가 친절해요,1,경험과 노하우가 많아요,1,작업 속도가 빨라요,1,요청사항을 정확히 반영해요,1,응답이 빨라요,1
4199379,556685,0.0,0,,,,,,,,,,
2661717,402352,5.0,6,,,,,,,,,,
2919089,428849,5.0,1,경험과 노하우가 많아요,1,응대가 친절해요,1,작업 속도가 빨라요,1,가격 대비 만족스러워요,1,응답이 빨라요,1
13517363,1740613,4.0,4,응대가 친절해요,3,작업 속도가 빨라요,1,가격 대비 만족스러워요,1,응답이 빨라요,1,요청사항을 정확히 반영해요,2
5165064,665460,5.0,1,,,,,,,,,,
10101753,1284405,4.9,60,요청사항을 정확히 반영해요,8,작업 속도가 빨라요,34,응대가 친절해요,38,약속 시간을 잘 지켜요,6,응답이 빨라요,24
11671760,1488165,1.0,1,,,,,,,,,,
7635717,969220,5.0,3,,,,,,,,,,
5762384,727259,5.0,2,,,,,,,,,,
11215086,1432873,3.7,3,경험과 노하우가 많아요,1,응대가 친절해요,1,작업 속도가 빨라요,2,가격 대비 만족스러워요,2,응답이 빨라요,2
3520875,888471,5.0,1,,,,,,,,,,
10436957,1493079,0.0,0,,,,,,,,,,
9770157,1235024,0.0,0,,,,,,,,,,
3890369,523355,4.8,33,작업 속도가 빨라요,1,요청사항을 정확히 반영해요,1,경험과 노하우가 많아요,1,응대가 친절해요,2,가격 대비 만족스러워요,2
14807040,1889777,5.0,4,결과물 완성도가 높아요,3,응답이 빨라요,1,가격 대비 만족스러워요,4,응대가 친절해요,4,,
11630101,1482872,4.3,35,작업 속도가 빨라요,9,결과물 완성도가 높아요,9,경험과 노하우가 많아요,2,가격 대비 만족스러워요,13,응답이 빨라요,11
3220337,454332,5.0,16,약속 시간을 잘 지켜요,1,결과물 완성도가 높아요,1,응답이 빨라요,1,가격 대비 만족스러워요,1,작업 속도가 빨라요,1
7098033,1387643,5.0,4,가격 대비 만족스러워요,1,포인트를 잘 짚어줘요,1,응대가 친절해요,3,경험과 노하우가 많아요,1,기초부터 가르쳐줘요,1
476201,1602843,0.0,0,,,,,,,,,,
11753993,1499320,0.0,0,,,,,,,,,,
6897476,870476,4.6,5,,,,,,,,,,
17910292,2394491,0.0,0,,,,,,,,,,
10604156,2368815,0.0,0,,,,,,,,,,
7668528,2464594,0.0,0,,,,,,,,,,
9554524,1776076,0.0,0,,,,,,,,,,
16182767,2118781,0.0,0,,,,,,,,,,
7498785,2105542,0.0,0,,,,,,,,,,
6322375,790099,0.0,0,,,,,,,,,,
10144199,1290872,4.6,32,경험과 노하우가 많아요,9,응대가 친절해요,29,결과물 완성도가 높아요,2,가격 대비 만족스러워요,20,응답이 빨라요,19
14067019,1803829,5.0,3,응대가 친절해요,3,결과물 완성도가 높아요,2,가격 대비 만족스러워요,2,응답이 빨라요,1,작업 속도가 빨라요,1
2758032,413666,5.0,3,,,,,,,,,,
1625102,292830,5.0,2,응대가 친절해요,2,약속 시간을 잘 지켜요,1,가격 대비 만족스러워요,2,응답이 빨라요,1,진행 현황을 수시로 공유해요,1
17299379,2294380,5.0,1,요청사항을 정확히 반영해요,1,작업 속도가 빨라요,1,가격 대비 만족스러워요,1,응답이 빨라요,1,A/S를 잘해줘요,1
6378708,960546,5.0,1,응답이 빨라요,1,작업 속도가 빨라요,1,응대가 친절해요,1,결과물 완성도가 높아요,1,약속 시간을 잘 지켜요,1
17959066,2402135,0.0,0,,,,,,,,,,
17685099,2357129,0.0,0,,,,,,,,,,
17121357,2266417,0.0,0,,,,,,,,,,
13393651,1725902,4.9,72,약속 시간을 잘 지켜요,28,응대가 친절해요,50,작업 속도가 빨라요,18,요청사항을 정확히 반영해요,10,가격 대비 만족스러워요,33
15999361,2089809,5.0,40,가격 대비 만족스러워요,20,결과물 완성도가 높아요,32,약속 시간을 잘 지켜요,15,응대가 친절해요,29,작업 속도가 빨라요,19
6511180,2235294,4.7,26,약속 시간을 잘 지켜요,11,응답이 빨라요,14,작업 속도가 빨라요,10,상담이 자세해요,7,응대가 친절해요,15
14092572,1806935,5.0,14,요청사항을 정확히 반영해요,1,작업 속도가 빨라요,2,응대가 친절해요,11,결과물 완성도가 높아요,12,약속 시간을 잘 지켜요,9
4107741,545750,3.7,12,가격 대비 만족스러워요,5,약속 시간을 잘 지켜요,5,결과물 완성도가 높아요,4,응대가 친절해요,6,요청사항을 정확히 반영해요,6
17400360,2310333,4.6,10,결과물 완성도가 높아요,5,상담이 자세해요,3,시세보다 저렴해요,4,응대가 친절해요,7,요청사항을 정확히 반영해요,3
17147225,2270749,5.0,10,가격 대비 만족스러워요,6,요청사항을 정확히 반영해요,3,약속 시간을 잘 지켜요,7,결과물 완성도가 높아요,7,상담이 자세해요,2
1807776,312712,5.0,4,경험과 노하우가 많아요,1,관리법을 잘 알려줘요,1,응대가 친절해요,1,결과물 완성도가 높아요,1,요청사항을 정확히 반영해요,1
15666413,2057203,5.0,3,응대가 친절해요,2,결과물 완성도가 높아요,2,약속 시간을 잘 지켜요,3,가격 대비 만족스러워요,1,,
7672188,1321509,5.0,3,약속 시간을 잘 지켜요,1,요청사항을 정확히 반영해요,2,응답이 빨라요,2,과도한 추가금이 없어요,2,응대가 친절해요,3
18297675,2457485,5.0,1,결과물 완성도가 높아요,1,작업 속도가 빨라요,1,가격 대비 만족스러워요,1,응대가 친절해요,1,상담이 자세해요,1
3189286,1728115,5.0,1,결과물 완성도가 높아요,1,,,,,,,,
4737822,987463,5.0,1,가격 대비 만족스러워요,1,상담이 자세해요,1,응답이 빨라요,1,약속 시간을 잘 지켜요,1,결과물 완성도가 높아요,1
9516167,2302198,0.0,0,,,,,,,,,,
15961552,2083271,0.0,0,,,,,,,,,,
4714091,1781830,0.0,0,,,,,,,,,,
13727160,1763422,0.0,0,,,,,,,,,,
12113411,1546721,0.0,0,,,,,,,,,,
9632360,1213166,0.0,0,,,,,,,,,,
7992700,1009683,0.0,0,,,,,,,,,,
15316665,1969601,5.0,125,결과물 완성도가 높아요,92,약속 시간을 잘 지켜요,48,가격 대비 만족스러워요,88,작업 속도가 빨라요,34,요청사항을 정확히 반영해요,30
5858939,738826,4.9,102,응대가 친절해요,28,결과물 완성도가 높아요,22,요청사항을 정확히 반영해요,6,작업 속도가 빨라요,1,가격 대비 만족스러워요,22
16734830,2203818,5.0,46,응대가 친절해요,39,경험과 노하우가 많아요,13,요청사항을 정확히 반영해요,19,결과물 완성도가 높아요,36,상담이 자세해요,22
5242383,2407729,5.0,43,약속 시간을 잘 지켜요,14,작업 속도가 빨라요,15,응대가 친절해요,39,결과물 완성도가 높아요,37,가격 대비 만족스러워요,27
15971265,2084961,5.0,30,약속 시간을 잘 지켜요,14,응대가 친절해요,21,작업 속도가 빨라요,2,요청사항을 정확히 반영해요,6,가격 대비 만족스러워요,14
15787981,2053957,5.0,16,약속 시간을 잘 지켜요,6,응대가 친절해요,13,작업 속도가 빨라요,7,가격 대비 만족스러워요,11,결과물 완성도가 높아요,8
14761022,2281666,4.9,15,상담이 자세해요,4,응대가 친절해요,13,약속 시간을 잘 지켜요,6,작업 속도가 빨라요,2,결과물 완성도가 높아요,14
11669094,2252621,5.0,11,관리법을 잘 알려줘요,1,가격 대비 만족스러워요,7,응대가 친절해요,9,작업 속도가 빨라요,3,과도한 추가금이 없어요,2
4820430,815025,5.0,11,가격 대비 만족스러워요,10,결과물 완성도가 높아요,7,약속 시간을 잘 지켜요,3,응대가 친절해요,5,,
16392914,2246975,5.0,10,약속 시간을 잘 지켜요,2,결과물 완성도가 높아요,7,응대가 친절해요,8,A/S를 잘해줘요,1,가격 대비 만족스러워요,8
86270,1753508,4.8,10,가격 대비 만족스러워요,4,작업 속도가 빨라요,3,응대가 친절해요,6,약속 시간을 잘 지켜요,3,결과물 완성도가 높아요,4
11186426,1428778,5.0,8,가격 대비 만족스러워요,1,약속 시간을 잘 지켜요,6,결과물 완성도가 높아요,7,응대가 친절해요,6,요청사항을 정확히 반영해요,1
4196298,556227,4.9,7,약속 시간을 잘 지켜요,1,결과물 완성도가 높아요,1,,,,,,
16698897,2197357,5.0,5,작업 속도가 빨라요,2,가격 대비 만족스러워요,5,시세보다 저렴해요,2,결과물 완성도가 높아요,5,응대가 친절해요,5
12075463,1829882,4.8,5,가격 대비 만족스러워요,4,요청사항을 정확히 반영해요,2,결과물 완성도가 높아요,4,약속 시간을 잘 지켜요,1,응대가 친절해요,2
13120767,2442268,5.0,4,상담이 자세해요,1,결과물 완성도가 높아요,4,가격 대비 만족스러워요,3,응답이 빨라요,3,요청사항을 정확히 반영해요,1
16341368,2143580,5.0,4,결과물 완성도가 높아요,4,과도한 추가금이 없어요,3,가격 대비 만족스러워요,4,약속 시간을 잘 지켜요,1,응답이 빨라요,2
11765736,1903672,5.0,4,결과물 완성도가 높아요,2,요청사항을 정확히 반영해요,3,응대가 친절해요,4,응답이 빨라요,2,상담이 자세해요,3
14179256,1816091,5.0,4,약속 시간을 잘 지켜요,3,결과물 완성도가 높아요,2,가격 대비 만족스러워요,2,요청사항을 정확히 반영해요,1,응대가 친절해요,4
9518068,1193605,5.0,4,요청사항을 정확히 반영해요,3,응대가 친절해요,3,결과물 완성도가 높아요,3,약속 시간을 잘 지켜요,2,가격 대비 만족스러워요,1
15110215,1931854,4.6,13,약속 시간을 잘 지켜요,5,결과물 완성도가 높아요,9,가격 대비 만족스러워요,5,작업 속도가 빨라요,3,요청사항을 정확히 반영해요,1
3321818,484251,5.0,8,,,,,,,,,,
5079291,1820607,5.0,5,약속 시간을 잘 지켜요,2,결과물 완성도가 높아요,4,가격 대비 만족스러워요,4,요청사항을 정확히 반영해요,1,응대가 친절해요,2
9892868,1251912,5.0,5,가격 대비 만족스러워요,1,약속 시간을 잘 지켜요,3,결과물 완성도가 높아요,5,응대가 친절해요,3,작업 속도가 빨라요,1
6253496,782636,3.4,5,응대가 친절해요,1,약속 시간을 잘 지켜요,1,가격 대비 만족스러워요,1,,,,
14051955,1894678,5.0,1,결과물 완성도가 높아요,1,가격 대비 만족스러워요,1,,,,,,
229358,2194387,0.0,0,,,,,,,,,,
14070543,1804228,0.0,0,,,,,,,,,,
12033691,1535314,4.9,42,응대가 친절해요,31,약속 시간을 잘 지켜요,17,결과물 완성도가 높아요,28,가격 대비 만족스러워요,23,요청사항을 정확히 반영해요,3
7012076,1482988,4.2,5,가격 대비 만족스러워요,3,포인트를 잘 짚어줘요,4,결과물 완성도가 높아요,1,기초부터 가르쳐줘요,2,약속 시간을 잘 지켜요,1
10867745,1385181,4.8,91,가격 대비 만족스러워요,64,요청사항을 정확히 반영해요,23,결과물 완성도가 높아요,70,약속 시간을 잘 지켜요,51,작업 속도가 빨라요,9
9705764,1225540,4.9,32,응대가 친절해요,18,결과물 완성도가 높아요,24,약속 시간을 잘 지켜요,17,가격 대비 만족스러워요,23,요청사항을 정확히 반영해요,7
7120393,902893,4.9,32,,,,,,,,,,
6224410,1038584,4.9,26,결과물 완성도가 높아요,24,응대가 친절해요,23,요청사항을 정확히 반영해요,20,가격 대비 만족스러워요,23,약속 시간을 잘 지켜요,23
3508364,553962,4.6,17,가격 대비 만족스러워요,1,요청사항을 정확히 반영해요,1,응대가 친절해요,3,약속 시간을 잘 지켜요,2,결과물 완성도가 높아요,2
8415059,1058178,4.7,9,결과물 완성도가 높아요,1,응대가 친절해요,1,요청사항을 정확히 반영해요,1,가격 대비 만족스러워요,1,약속 시간을 잘 지켜요,1
5867888,754363,4.5,6,,,,,,,,,,
8417602,1983467,5.0,5,약속 시간을 잘 지켜요,3,결과물 완성도가 높아요,4,가격 대비 만족스러워요,2,요청사항을 정확히 반영해요,2,응대가 친절해요,3
5847424,1867921,5.0,5,결과물 완성도가 높아요,3,약속 시간을 잘 지켜요,3,가격 대비 만족스러워요,4,응대가 친절해요,2,요청사항을 정확히 반영해요,1
9051341,1333032,4.0,4,응대가 친절해요,2,결과물 완성도가 높아요,2,가격 대비 만족스러워요,3,약속 시간을 잘 지켜요,1,,
10697796,1363765,4.7,12,가격 대비 만족스러워요,10,약속 시간을 잘 지켜요,9,결과물 완성도가 높아요,9,응대가 친절해요,7,요청사항을 정확히 반영해요,6
5361045,683862,5.0,5,,,,,,,,,,
6149231,1394019,5.0,4,요청사항을 정확히 반영해요,1,가격 대비 만족스러워요,1,결과물 완성도가 높아요,3,약속 시간을 잘 지켜요,3,응대가 친절해요,3
14736433,1881006,5.0,3,응대가 친절해요,2,약속 시간을 잘 지켜요,1,가격 대비 만족스러워요,2,결과물 완성도가 높아요,2,요청사항을 정확히 반영해요,1
14640757,2173557,0.0,0,,,,,,,,,,
14963744,1910113,0.0,0,,,,,,,,,,
12509229,1610326,4.8,18,응대가 친절해요,10,결과물 완성도가 높아요,13,약속 시간을 잘 지켜요,9,가격 대비 만족스러워요,12,요청사항을 정확히 반영해요,2
8146847,1027509,4.6,13,요청사항을 정확히 반영해요,2,응대가 친절해요,2,결과물 완성도가 높아요,3,약속 시간을 잘 지켜요,5,가격 대비 만족스러워요,5
12464826,1758612,5.0,1,결과물 완성도가 높아요,1,약속 시간을 잘 지켜요,1,가격 대비 만족스러워요,1,,,,
4553402,601108,4.3,28,응대가 친절해요,10,약속 시간을 잘 지켜요,3,가격 대비 만족스러워요,7,결과물 완성도가 높아요,8,요청사항을 정확히 반영해요,3
6653612,834613,4.8,26,가격 대비 만족스러워요,5,요청사항을 정확히 반영해요,2,응대가 친절해요,4,약속 시간을 잘 지켜요,5,결과물 완성도가 높아요,6
12211267,1604699,4.9,13,약속 시간을 잘 지켜요,5,결과물 완성도가 높아요,9,가격 대비 만족스러워요,7,요청사항을 정확히 반영해요,2,응대가 친절해요,11
937634,1138343,4.9,11,가격 대비 만족스러워요,10,요청사항을 정확히 반영해요,8,응대가 친절해요,10,약속 시간을 잘 지켜요,10,결과물 완성도가 높아요,11
7226021,918448,4.8,10,,,,,,,,,,
5410725,916329,5.0,8,,,,,,,,,,
11018526,1404200,5.0,4,가격 대비 만족스러워요,2,약속 시간을 잘 지켜요,1,결과물 완성도가 높아요,4,응대가 친절해요,1,요청사항을 정확히 반영해요,2
10341917,1318625,5.0,4,요청사항을 정확히 반영해요,3,응대가 친절해요,4,결과물 완성도가 높아요,3,약속 시간을 잘 지켜요,3,가격 대비 만족스러워요,4
6248262,782068,5.0,3,,,,,,,,,,
5028794,652471,5.0,1,,,,,,,,,,
7847239,2137936,0.0,0,,,,,,,,,,
11045518,1407819,5.0,41,응대가 친절해요,31,결과물 완성도가 높아요,37,약속 시간을 잘 지켜요,29,가격 대비 만족스러워요,38,요청사항을 정확히 반영해요,23
4924221,1828010,5.0,28,작업 속도가 빨라요,5,가격 대비 만족스러워요,18,결과물 완성도가 높아요,20,약속 시간을 잘 지켜요,16,요청사항을 정확히 반영해요,3
12739287,1645167,5.0,12,가격 대비 만족스러워요,10,작업 속도가 빨라요,1,결과물 완성도가 높아요,10,약속 시간을 잘 지켜요,4,응대가 친절해요,8
9699202,1224364,5.0,3,약속 시간을 잘 지켜요,2,응대가 친절해요,3,요청사항을 정확히 반영해요,3,가격 대비 만족스러워요,3,결과물 완성도가 높아요,2
8228783,2171606,3.0,2,응대가 친절해요,1,응답이 빨라요,1,요청사항을 정확히 반영해요,1,작업 속도가 빨라요,1,A/S를 잘해줘요,1
15100013,1930373,0.0,0,,,,,,,,,,
11969082,1770717,0.0,0,,,,,,,,,,
9644269,1215030,0.0,0,,,,,,,,,,
3683741,503620,0.0,0,,,,,,,,,,
14392122,1838870,5.0,3,가격 대비 만족스러워요,2,응대가 친절해요,1,약속 시간을 잘 지켜요,2,결과물 완성도가 높아요,3,,
11668323,1487700,5.0,1,가격 대비 만족스러워요,1,결과물 완성도가 높아요,1,응대가 친절해요,1,,,,
12663089,1644893,4.9,73,작업 속도가 빨라요,3,요청사항을 정확히 반영해요,6,응대가 친절해요,47,결과물 완성도가 높아요,53,약속 시간을 잘 지켜요,36
973075,199649,4.7,62,작업 속도가 빨라요,5,가격 대비 만족스러워요,22,약속 시간을 잘 지켜요,19,결과물 완성도가 높아요,25,응대가 친절해요,16
6072145,762050,4.9,31,,,,,,,,,,
14234379,1821312,5.0,14,약속 시간을 잘 지켜요,6,결과물 완성도가 높아요,12,가격 대비 만족스러워요,7,요청사항을 정확히 반영해요,2,작업 속도가 빨라요,1
11966251,1526043,5.0,11,응대가 친절해요,9,약속 시간을 잘 지켜요,4,가격 대비 만족스러워요,9,결과물 완성도가 높아요,6,요청사항을 정확히 반영해요,3
8282334,1042392,5.0,8,요청사항을 정확히 반영해요,1,응대가 친절해요,1,결과물 완성도가 높아요,1,약속 시간을 잘 지켜요,1,가격 대비 만족스러워요,1
7060655,894332,5.0,7,,,,,,,,,,
5507486,700086,5.0,5,,,,,,,,,,
9054781,1128806,5.0,4,약속 시간을 잘 지켜요,1,결과물 완성도가 높아요,1,요청사항을 정확히 반영해요,1,응대가 친절해요,1,,
9096571,1134051,5.0,7,가격 대비 만족스러워요,7,요청사항을 정확히 반영해요,5,결과물 완성도가 높아요,7,경험과 노하우가 많아요,5,응대가 친절해요,7
9404456,1176152,5.0,3,가격 대비 만족스러워요,2,요청사항을 정확히 반영해요,3,응대가 친절해요,3,경험과 노하우가 많아요,2,결과물 완성도가 높아요,2
8434437,1161861,5.0,3,응대가 친절해요,3,결과물 완성도가 높아요,2,요청사항을 정확히 반영해요,2,가격 대비 만족스러워요,2,,
11138563,1421965,0.0,0,,,,,,,,,,
11166329,1426063,0.0,0,,,,,,,,,,
11117818,1418840,0.0,0,,,,,,,,,,
11869594,1513520,5.0,2,가격 대비 만족스러워요,2,결과물 완성도가 높아요,1,응대가 친절해요,2,,,,
8416349,1058312,2.0,1,응대가 친절해요,1,,,,,,,,
11184270,2425545,0.0,0,,,,,,,,,,
15024344,1918614,0.0,0,,,,,,,,,,
8992305,1121502,0.0,0,,,,,,,,,,
4718316,1040221,0.0,0,,,,,,,,,,
7719283,979029,0.0,0,,,,,,,,,,
5620642,711917,0.0,0,,,,,,,,,,
6482986,1673734,5.0,57,요청사항을 정확히 반영해요,29,응대가 친절해요,48,결과물 완성도가 높아요,40,가격 대비 만족스러워요,36,과도한 추가금이 없어요,6
13768585,1858521,5.0,10,응대가 친절해요,7,결과물 완성도가 높아요,7,가격 대비 만족스러워요,6,요청사항을 정확히 반영해요,6,경험과 노하우가 많아요,1
6139998,2332187,5.0,5,가격 대비 만족스러워요,5,경험과 노하우가 많아요,2,진행 현황을 수시로 공유해요,2,응대가 친절해요,4,약속 시간을 잘 지켜요,3
7844209,994049,5.0,5,가격 대비 만족스러워요,2,결과물 완성도가 높아요,4,응대가 친절해요,2,요청사항을 정확히 반영해요,4,응답이 빨라요,1
13507938,1739557,5.0,4,요청사항을 정확히 반영해요,2,가격 대비 만족스러워요,2,결과물 완성도가 높아요,4,응대가 친절해요,2,,
7842396,993158,5.0,4,가격 대비 만족스러워요,1,요청사항을 정확히 반영해요,4,응대가 친절해요,1,결과물 완성도가 높아요,4,,
17097350,2262212,5.0,3,응대가 친절해요,3,요청사항을 정확히 반영해요,2,시세보다 저렴해요,3,경험과 노하우가 많아요,3,상담이 자세해요,1
12747920,2059322,5.0,3,응대가 친절해요,3,결과물 완성도가 높아요,3,가격 대비 만족스러워요,3,,,,
15243387,1955287,5.0,3,가격 대비 만족스러워요,3,응대가 친절해요,3,결과물 완성도가 높아요,2,,,,
6585606,1885590,5.0,3,응대가 친절해요,3,결과물 완성도가 높아요,3,가격 대비 만족스러워요,1,,,,
16886716,2228162,5.0,2,결과물 완성도가 높아요,1,가격 대비 만족스러워요,2,상담이 자세해요,1,응대가 친절해요,1,작업 속도가 빨라요,1
14895588,1901028,5.0,1,가격 대비 만족스러워요,1,요청사항을 정확히 반영해요,1,응대가 친절해요,1,,,,
9010301,1873796,5.0,1,응대가 친절해요,1,가격 대비 만족스러워요,1,결과물 완성도가 높아요,1,,,,
11181394,1561214,5.0,1,응대가 친절해요,1,요청사항을 정확히 반영해요,1,,,,,,
2433820,2451309,0.0,0,,,,,,,,,,
5120531,2432517,0.0,0,,,,,,,,,,
129328,2412753,0.0,0,,,,,,,,,,
17363878,2313415,0.0,0,,,,,,,,,,
16808993,2215865,0.0,0,,,,,,,,,,
16728488,2202641,0.0,0,,,,,,,,,,
6508953,1906620,0.0,0,,,,,,,,,,
13178981,1858796,0.0,0,,,,,,,,,,
13917256,1784739,0.0,0,,,,,,,,,,
8337464,1754288,0.0,0,,,,,,,,,,
3691292,1713611,0.0,0,,,,,,,,,,
12946307,1685744,0.0,0,,,,,,,,,,
2191350,1562574,0.0,0,,,,,,,,,,
12175125,1556035,0.0,0,,,,,,,,,,
6933243,1548533,0.0,0,,,,,,,,,,
12058200,1538738,0.0,0,,,,,,,,,,
10683143,1361970,0.0,0,,,,,,,,,,
9190118,1145905,0.0,0,,,,,,,,,,
3505252,991259,0.0,0,,,,,,,,,,
7479826,952313,0.0,0,,,,,,,,,,
12151461,1552537,0.0,0,,,,,,,,,,
6501404,814128,5.0,8,가격 대비 만족스러워요,2,요청사항을 정확히 반영해요,2,응대가 친절해요,3,경험과 노하우가 많아요,3,결과물 완성도가 높아요,3
12524107,1635768,5.0,3,응대가 친절해요,2,가격 대비 만족스러워요,2,결과물 완성도가 높아요,3,,,,
12148042,1552018,5.0,3,가격 대비 만족스러워요,1,결과물 완성도가 높아요,3,응대가 친절해요,3,요청사항을 정확히 반영해요,1,,
10957626,1396406,5.0,3,가격 대비 만족스러워요,2,요청사항을 정확히 반영해요,2,응대가 친절해요,2,결과물 완성도가 높아요,2,,
